2024-04-05T13:29:21.817000,52:20:fa:fa:a0:d6,1,-57
2024-04-05T13:29:22.222000,52:20:fa:fa:a0:d6,1,-66
2024-04-05T13:29:22.226000,52:20:fa:fa:a0:d6,1,-59
2024-04-05T13:29:22.383000,52:20:fa:fa:a0:d6,1,-55
2024-04-05T13:29:22.673000,52:20:fa:fa:a0:d6,1,-59
2024-04-05T13:29:22.966000,52:20:fa:fa:a0:d6,1,-60
2024-04-05T13:29:22.981000,a4:c1:38:e0:67:ae,0,-39
2024-04-05T13:29:23.249000,52:20:fa:fa:a0:d6,1,-56
2024-04-05T13:29:23.536000,52:20:fa:fa:a0:d6,1,-65
2024-04-05T13:29:23.819000,52:20:fa:fa:a0:d6,1,-56
2024-04-05T13:29:24.394000,52:20:fa:fa:a0:d6,1,-54
2024-04-05T13:29:24.681000,52:20:fa:fa:a0:d6,1,-59
2024-04-05T13:29:24.964000,52:20:fa:fa:a0:d6,1,-56
2024-04-05T13:29:25.255000,a4:c1:38:e0:67:ae,0,-45
2024-04-05T13:29:25.539000,52:20:fa:fa:a0:d6,1,-62
2024-04-05T13:29:25.822000,52:20:fa:fa:a0:d6,1,-60
2024-04-05T13:29:26.113000,52:20:fa:fa:a0:d6,1,-62
2024-04-05T13:29:26.394000,52:20:fa:fa:a0:d6,1,-60
2024-04-05T13:29:26.682000,52:20:fa:fa:a0:d6,1,-62
2024-04-05T13:29:26.966000,52:20:fa:fa:a0:d6,1,-60
2024-04-05T13:29:27.256000,52:20:fa:fa:a0:d6,1,-62
2024-04-05T13:29:27.541000,a4:c1:38:e0:67:ae,0,-37
2024-04-05T13:29:28.111000,52:20:fa:fa:a0:d6,1,-57
2024-04-05T13:29:28.394000,52:20:fa:fa:a0:d6,1,-62
2024-04-05T13:29:28.679000,52:20:fa:fa:a0:d6,1,-56
2024-04-05T13:29:29.545000,52:20:fa:fa:a0:d6,1,-60
2024-04-05T13:29:29.834000,52:20:fa:fa:a0:d6,1,-64
2024-04-05T13:29:29.875000,a4:c1:38:e0:67:ae,0,-50
2024-04-05T13:29:30.122000,52:20:fa:fa:a0:d6,1,-56
2024-04-05T13:29:30.412000,52:20:fa:fa:a0:d6,1,-58
2024-04-05T13:29:30.697000,52:20:fa:fa:a0:d6,1,-57
2024-04-05T13:29:31.267000,52:20:fa:fa:a0:d6,1,-56
2024-04-05T13:29:31.553000,52:20:fa:fa:a0:d6,1,-58
2024-04-05T13:29:31.839000,52:20:fa:fa:a0:d6,1,-65
2024-04-05T13:29:31.982000,a4:c1:38:e0:67:ae,0,-38
2024-04-05T13:29:32.119000,52:20:fa:fa:a0:d6,1,-56
2024-04-05T13:29:32.407000,52:20:fa:fa:a0:d6,1,-58
2024-04-05T13:29:32.696000,52:20:fa:fa:a0:d6,1,-57
2024-04-05T13:29:32.980000,52:20:fa:fa:a0:d6,1,-69
2024-04-05T13:29:33.261000,52:20:fa:fa:a0:d6,1,-57
2024-04-05T13:29:33.545000,52:20:fa:fa:a0:d6,1,-55
2024-04-05T13:29:33.831000,52:20:fa:fa:a0:d6,1,-57
2024-04-05T13:29:34.117000,a4:c1:38:e0:67:ae,0,-43
2024-04-05T13:29:34.137000,52:20:fa:fa:a0:d6,1,-69
2024-04-05T13:29:34.400000,52:20:fa:fa:a0:d6,1,-57
2024-04-05T13:29:34.687000,52:20:fa:fa:a0:d6,1,-56
2024-04-05T13:29:34.977000,52:20:fa:fa:a0:d6,1,-57
2024-04-05T13:29:35.555000,52:20:fa:fa:a0:d6,1,-56
2024-04-05T13:29:36.131000,52:20:fa:fa:a0:d6,1,-69
2024-04-05T13:29:36.140000,a4:c1:38:e0:67:ae,0,-53
2024-04-05T13:29:36.416000,52:20:fa:fa:a0:d6,1,-57
2024-04-05T13:29:36.707000,52:20:fa:fa:a0:d6,1,-67
2024-04-05T13:29:36.991000,52:20:fa:fa:a0:d6,1,-56
2024-04-05T13:29:37.565000,52:20:fa:fa:a0:d6,1,-56
2024-04-05T13:29:37.853000,52:20:fa:fa:a0:d6,1,-57
2024-04-05T13:29:38.146000,52:20:fa:fa:a0:d6,1,-67
2024-04-05T13:29:38.339000,a4:c1:38:e0:67:ae,0,-43
2024-04-05T13:29:38.436000,52:20:fa:fa:a0:d6,1,-56
2024-04-05T13:29:38.721000,52:20:fa:fa:a0:d6,1,-57
2024-04-05T13:29:39.005000,52:20:fa:fa:a0:d6,1,-56
2024-04-05T13:29:39.292000,52:20:fa:fa:a0:d6,1,-57
2024-04-05T13:29:39.576000,52:20:fa:fa:a0:d6,1,-56
2024-04-05T13:29:40.142000,52:20:fa:fa:a0:d6,1,-55
2024-04-05T13:29:40.683000,a4:c1:38:e0:67:ae,0,-43
2024-04-05T13:29:40.717000,52:20:fa:fa:a0:d6,1,-56
2024-04-05T13:29:41.007000,52:20:fa:fa:a0:d6,1,-57
2024-04-05T13:29:41.585000,52:20:fa:fa:a0:d6,1,-56
2024-04-05T13:29:42.155000,52:20:fa:fa:a0:d6,1,-56
2024-04-05T13:29:42.443000,52:20:fa:fa:a0:d6,1,-56
2024-04-05T13:29:42.737000,52:20:fa:fa:a0:d6,1,-60
2024-04-05T13:29:42.993000,a4:c1:38:e0:67:ae,0,-42
2024-04-05T13:29:43.022000,52:20:fa:fa:a0:d6,1,-57
2024-04-05T13:29:43.310000,52:20:fa:fa:a0:d6,1,-53
2024-04-05T13:29:43.592000,52:20:fa:fa:a0:d6,1,-58
2024-04-05T13:29:44.162000,52:20:fa:fa:a0:d6,1,-58
2024-04-05T13:29:44.737000,52:20:fa:fa:a0:d6,1,-59
2024-04-05T13:29:45.020000,52:20:fa:fa:a0:d6,1,-54
2024-04-05T13:29:45.311000,52:20:fa:fa:a0:d6,1,-64
2024-04-05T13:29:45.391000,a4:c1:38:e0:67:ae,0,-44
2024-04-05T13:29:45.596000,52:20:fa:fa:a0:d6,1,-54
2024-04-05T13:29:45.882000,52:20:fa:fa:a0:d6,1,-64
2024-04-05T13:29:46.162000,52:20:fa:fa:a0:d6,1,-56
2024-04-05T13:29:46.445000,52:20:fa:fa:a0:d6,1,-55
2024-04-05T13:29:46.731000,52:20:fa:fa:a0:d6,1,-59
2024-04-05T13:29:47.022000,52:20:fa:fa:a0:d6,1,-60
2024-04-05T13:29:47.315000,52:20:fa:fa:a0:d6,1,-56
2024-04-05T13:29:47.414000,a4:c1:38:e0:67:ae,0,-52
2024-04-05T13:29:47.592000,52:20:fa:fa:a0:d6,1,-59
2024-04-05T13:29:47.880000,52:20:fa:fa:a0:d6,1,-57
2024-04-05T13:29:48.460000,52:20:fa:fa:a0:d6,1,-64
2024-04-05T13:29:48.750000,52:20:fa:fa:a0:d6,1,-57
2024-04-05T13:29:49.036000,52:20:fa:fa:a0:d6,1,-60
2024-04-05T13:29:49.321000,52:20:fa:fa:a0:d6,1,-56
2024-04-05T13:29:49.897000,52:20:fa:fa:a0:d6,1,-56
2024-04-05T13:29:50.187000,52:20:fa:fa:a0:d6,1,-58
2024-04-05T13:29:50.477000,52:20:fa:fa:a0:d6,1,-64
2024-04-05T13:29:50.760000,52:20:fa:fa:a0:d6,1,-56
2024-04-05T13:29:51.042000,52:20:fa:fa:a0:d6,1,-61
2024-04-05T13:29:51.321000,52:20:fa:fa:a0:d6,1,-59
2024-04-05T13:29:51.604000,52:20:fa:fa:a0:d6,1,-58
2024-04-05T13:29:52.174000,52:20:fa:fa:a0:d6,1,-57
2024-04-05T13:29:52.746000,52:20:fa:fa:a0:d6,1,-55
2024-04-05T13:29:53.321000,52:20:fa:fa:a0:d6,1,-65
2024-04-05T13:29:53.602000,52:20:fa:fa:a0:d6,1,-60
2024-04-05T13:29:53.895000,52:20:fa:fa:a0:d6,1,-71
2024-04-05T13:29:54.176000,52:20:fa:fa:a0:d6,1,-62
2024-04-05T13:29:54.466000,52:20:fa:fa:a0:d6,1,-68
2024-04-05T13:29:54.755000,52:20:fa:fa:a0:d6,1,-66
2024-04-05T13:29:55.040000,52:20:fa:fa:a0:d6,1,-62
2024-04-05T13:29:55.327000,52:20:fa:fa:a0:d6,1,-67
2024-04-05T13:29:55.611000,52:20:fa:fa:a0:d6,1,-61
2024-04-05T13:29:55.904000,52:20:fa:fa:a0:d6,1,-70
2024-04-05T13:29:56.190000,52:20:fa:fa:a0:d6,1,-67
2024-04-05T13:29:56.762000,52:20:fa:fa:a0:d6,1,-65
2024-04-05T13:29:57.331000,52:20:fa:fa:a0:d6,1,-66
2024-04-05T13:29:57.907000,52:20:fa:fa:a0:d6,1,-64
2024-04-05T13:29:58.197000,52:20:fa:fa:a0:d6,1,-62
2024-04-05T13:29:58.482000,52:20:fa:fa:a0:d6,1,-79
2024-04-05T13:29:58.767000,52:20:fa:fa:a0:d6,1,-63
2024-04-05T13:29:59.057000,52:20:fa:fa:a0:d6,1,-62
2024-04-05T13:29:59.336000,52:20:fa:fa:a0:d6,1,-54
2024-04-05T13:29:59.625000,52:20:fa:fa:a0:d6,1,-63
2024-04-05T13:29:59.910000,52:20:fa:fa:a0:d6,1,-53
2024-04-05T13:30:00.200000,52:20:fa:fa:a0:d6,1,-59
2024-04-05T13:30:00.490000,52:20:fa:fa:a0:d6,1,-63
2024-04-05T13:30:00.775000,52:20:fa:fa:a0:d6,1,-58
2024-04-05T13:30:01.067000,52:20:fa:fa:a0:d6,1,-61
2024-04-05T13:30:01.347000,52:20:fa:fa:a0:d6,1,-57
2024-04-05T13:30:01.806000,a4:c1:38:e0:67:ae,0,-38
2024-04-05T13:30:01.925000,52:20:fa:fa:a0:d6,1,-53
2024-04-05T13:30:02.496000,52:20:fa:fa:a0:d6,1,-55
2024-04-05T13:30:03.064000,52:20:fa:fa:a0:d6,1,-57
2024-04-05T13:30:03.634000,52:20:fa:fa:a0:d6,1,-57
2024-04-05T13:30:03.811000,a4:c1:38:e0:67:ae,0,-38
2024-04-05T13:30:03.916000,52:20:fa:fa:a0:d6,1,-61
2024-04-05T13:30:04.199000,52:20:fa:fa:a0:d6,1,-59
2024-04-05T13:30:04.208000,52:20:fa:fa:a0:d6,1,-56
2024-04-05T13:30:04.774000,52:20:fa:fa:a0:d6,1,-56
2024-04-05T13:30:05.059000,52:20:fa:fa:a0:d6,1,-62
2024-04-05T13:30:05.342000,52:20:fa:fa:a0:d6,1,-55
2024-04-05T13:30:05.828000,a4:c1:38:e0:67:ae,0,-37
2024-04-05T13:30:05.922000,52:20:fa:fa:a0:d6,1,-62
2024-04-05T13:30:06.211000,52:20:fa:fa:a0:d6,1,-54
2024-04-05T13:30:06.499000,52:20:fa:fa:a0:d6,1,-62
2024-04-05T13:30:06.785000,52:20:fa:fa:a0:d6,1,-55
2024-04-05T13:30:07.075000,52:20:fa:fa:a0:d6,1,-60
2024-04-05T13:30:07.366000,52:20:fa:fa:a0:d6,1,-63
2024-04-05T13:30:07.659000,52:20:fa:fa:a0:d6,1,-55
2024-04-05T13:30:07.667000,52:20:fa:fa:a0:d6,1,-63
2024-04-05T13:30:07.937000,a4:c1:38:e0:67:ae,0,-54
2024-04-05T13:30:08.225000,52:20:fa:fa:a0:d6,1,-55
2024-04-05T13:30:08.512000,52:20:fa:fa:a0:d6,1,-59
2024-04-05T13:30:08.796000,52:20:fa:fa:a0:d6,1,-55
2024-04-05T13:30:09.080000,52:20:fa:fa:a0:d6,1,-60
2024-04-05T13:30:09.366000,52:20:fa:fa:a0:d6,1,-55
2024-04-05T13:30:09.656000,52:20:fa:fa:a0:d6,1,-60
2024-04-05T13:30:09.947000,52:20:fa:fa:a0:d6,1,-63
2024-04-05T13:30:10.049000,a4:c1:38:e0:67:ae,0,-49
2024-04-05T13:30:10.228000,52:20:fa:fa:a0:d6,1,-60
2024-04-05T13:30:10.514000,52:20:fa:fa:a0:d6,1,-63
2024-04-05T13:30:10.795000,52:20:fa:fa:a0:d6,1,-60
2024-04-05T13:30:11.084000,52:20:fa:fa:a0:d6,1,-62
2024-04-05T13:30:11.371000,52:20:fa:fa:a0:d6,1,-55
2024-04-05T13:30:11.656000,52:20:fa:fa:a0:d6,1,-62
2024-04-05T13:30:11.941000,52:20:fa:fa:a0:d6,1,-55
2024-04-05T13:30:12.229000,52:20:fa:fa:a0:d6,1,-62
2024-04-05T13:30:12.369000,a4:c1:38:e0:67:ae,0,-37
2024-04-05T13:30:12.517000,52:20:fa:fa:a0:d6,1,-55
2024-04-05T13:30:12.805000,52:20:fa:fa:a0:d6,1,-60
2024-04-05T13:30:13.096000,52:20:fa:fa:a0:d6,1,-62
2024-04-05T13:30:13.376000,52:20:fa:fa:a0:d6,1,-59
2024-04-05T13:30:13.667000,52:20:fa:fa:a0:d6,1,-63
2024-04-05T13:30:13.947000,52:20:fa:fa:a0:d6,1,-59
2024-04-05T13:30:14.239000,52:20:fa:fa:a0:d6,1,-63
2024-04-05T13:30:14.397000,a4:c1:38:e0:67:ae,0,-47
2024-04-05T13:30:14.527000,52:20:fa:fa:a0:d6,1,-55
2024-04-05T13:30:15.101000,52:20:fa:fa:a0:d6,1,-63
2024-04-05T13:30:15.387000,52:20:fa:fa:a0:d6,1,-59
2024-04-05T13:30:15.677000,52:20:fa:fa:a0:d6,1,-62
2024-04-05T13:30:15.962000,52:20:fa:fa:a0:d6,1,-55
2024-04-05T13:30:16.251000,52:20:fa:fa:a0:d6,1,-60
2024-04-05T13:30:16.508000,a4:c1:38:e0:67:ae,0,-37
2024-04-05T13:30:16.541000,52:20:fa:fa:a0:d6,1,-62
2024-04-05T13:30:16.821000,52:20:fa:fa:a0:d6,1,-60
2024-04-05T13:30:17.105000,52:20:fa:fa:a0:d6,1,-55
2024-04-05T13:30:17.394000,52:20:fa:fa:a0:d6,1,-60
2024-04-05T13:30:17.679000,52:20:fa:fa:a0:d6,1,-55
2024-04-05T13:30:17.964000,52:20:fa:fa:a0:d6,1,-59
2024-04-05T13:30:18.254000,52:20:fa:fa:a0:d6,1,-62
2024-04-05T13:30:18.539000,52:20:fa:fa:a0:d6,1,-60
2024-04-05T13:30:18.826000,52:20:fa:fa:a0:d6,1,-62
2024-04-05T13:30:18.856000,a4:c1:38:e0:67:ae,0,-55
2024-04-05T13:30:19.109000,52:20:fa:fa:a0:d6,1,-60
2024-04-05T13:30:19.683000,52:20:fa:fa:a0:d6,1,-55
2024-04-05T13:30:20.258000,52:20:fa:fa:a0:d6,1,-54
2024-04-05T13:30:20.541000,52:20:fa:fa:a0:d6,1,-59
2024-04-05T13:30:20.825000,52:20:fa:fa:a0:d6,1,-55
2024-04-05T13:30:21.174000,a4:c1:38:e0:67:ae,0,-48
2024-04-05T13:30:07.667000,52:20:fa:fa:a0:d6,1,-63
